"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","age_interval"
0.544453977274703,-5.30328228492998,0,0.071,1,"GPC6-AS1","Endothelial","60-70"
0.544453977274703,-2.23534541767543,0,0.071,1,"TRW-CCA4-1","Endothelial","60-70"
0.544453977274703,-4.36248713229038,0,0.071,1,"PIRC10","Endothelial","60-70"
0.544453977274703,-4.35417813281547,0,0.071,1,"PRDM6-AS1","Endothelial","60-70"
0.544453977274703,-3.04263349623156,0,0.071,1,"RNU6-913P","Endothelial","60-70"
0.544453977274703,-2.42580687048406,0,0.071,1,"KLHDC10","Endothelial","60-70"
0.544453977274703,-3.64053636207873,0,0.071,1,"KRTAP20-2","Endothelial","60-70"
0.544453977274703,-6.75992241479412,0,0.071,1,"TRE-CTC3-1","Endothelial","60-70"
0.544453977274703,-1.58917897288297,0,0.071,1,"SPP1","Endothelial","60-70"
0.544453977274703,-7.65411582731385,0,0.071,1,"LINC01476","Endothelial","60-70"
0.544453977274703,-7.24807131559082,0,0.071,1,"LZTR1","Endothelial","60-70"
0.544453977274703,-1.87206289701696,0,0.071,1,"COX7CP1","Endothelial","60-70"
0.544453977274703,-3.85853828921114,0,0.071,1,"QSOX2","Endothelial","60-70"
0.544453977274703,-3.64053636207873,0,0.071,1,"CPNE5","Endothelial","60-70"
0.544453977274703,-2.90742931669054,0,0.071,1,"ANKRD54P1","Endothelial","60-70"
0.544453977274703,-4.38599442489604,0,0.071,1,"MITF","Endothelial","60-70"
0.544453977274703,-6.02889655940547,0,0.071,1,"CYCSP17","Endothelial","60-70"
0.544453977274703,-6.66729324636428,0,0.071,1,"MTCO1P29","Endothelial","60-70"
0.544453977274703,-1.87206289701696,0,0.071,1,"ZNF710-AS1","Endothelial","60-70"
0.544453977274703,-7.28747142449935,0,0.071,1,"RNU6-1197P","Endothelial","60-70"
0.544453977274703,-3.15664067249662,0,0.071,1,"ZNF77","Endothelial","60-70"
0.544453977274703,-8.23659042835088,0,0.071,1,"LINC00682","Endothelial","60-70"
0.544453977274703,-6.57465691351195,0,0.071,1,"MIR1238","Endothelial","60-70"
0.544453977274703,-8.73141510074803,0,0.071,1,"ELL3","Endothelial","60-70"
0.544453977274703,-3.42008911846206,0,0.071,1,"GCC1","Endothelial","60-70"
0.544453977274703,-2.58655049762435,0,0.071,1,"RBM15","Endothelial","60-70"
0.544453977274703,-9.41641624112456,0,0.071,1,"TES","Endothelial","60-70"
0.544453977274703,-2.90742931669054,0,0.071,1,"RNU7-96P","Endothelial","60-70"
0.544453977274703,-8.98675965463365,0,0.071,1,"FRA12A","Endothelial","60-70"
0.544453977274703,-6.2766978756482,0,0.071,1,"RNU6-437P","Endothelial","60-70"
0.544453977274703,-7.1247879553772,0,0.071,1,"FEZ2","Endothelial","60-70"
0.544453977274703,-4.56583633460672,0,0.071,1,"RN7SL573P","Endothelial","60-70"
0.544453977274703,-2.48595249488999,0,0.071,1,"E2F8","Endothelial","60-70"
0.544453977274703,-4.89879508223706,0,0.071,1,"IGBP1C","Endothelial","60-70"
0.544453977274703,-3.89712888758953,0,0.071,1,"ASH2LP3","Endothelial","60-70"
0.544453977274703,-7.66374025657759,0,0.071,1,"RNU6-843P","Endothelial","60-70"
0.544453977274703,-4.56802080654463,0,0.071,1,"SNORA55","Endothelial","60-70"
0.544453977274703,-4.01999277586832,0,0.071,1,"LRIT3","Endothelial","60-70"
0.544453977274703,-7.08931150412502,0,0.071,1,"VSX2","Endothelial","60-70"
0.544453977274703,-2.58655049762435,0,0.071,1,"LINC02282","Endothelial","60-70"
0.544453977274703,-2.23534541767543,0,0.071,1,"GDF9","Endothelial","60-70"
0.544453977274703,-5.6743730828736,0,0.071,1,"TTTY3","Endothelial","60-70"
0.544453977274703,-6.76409735274511,0,0.071,1,"MIR6729","Endothelial","60-70"
0.544453977274703,-2.93990377965539,0,0.071,1,"BRI3P3","Endothelial","60-70"
0.544453977274703,-3.98241158467436,0,0.071,1,"RPL7AP48","Endothelial","60-70"
0.544453977274703,-4.28268721765956,0,0.071,1,"OR10H4","Endothelial","60-70"
0.544453977274703,-3.71438429839259,0,0.071,1,"RN7SKP179","Endothelial","60-70"
0.544453977274703,-2.32556929576966,0,0.071,1,"MT-CO3","Endothelial","60-70"
0.544453977274703,-5.29056729321112,0,0.071,1,"ATP5F1AP2","Endothelial","60-70"
0.544453977274703,-2.32556929576966,0,0.071,1,"RSU1P1","Endothelial","60-70"
0.544453977274703,-5.32541635967724,0,0.071,1,"TMEM61","Endothelial","60-70"
0.544453977274703,-6.65721719572659,0,0.071,1,"RPL32P28","Endothelial","60-70"
0.544453977274703,-1.58917897288297,0,0.071,1,"CNTNAP5","Endothelial","60-70"
0.544453977274703,-4.61132218522659,0,0.071,1,"DENND1C","Endothelial","60-70"
0.544453977274703,-5.47231401480538,0,0.071,1,"MIR143","Endothelial","60-70"
0.544453977274703,-7.28951560524913,0,0.071,1,"KLHDC7B-DT","Endothelial","60-70"
0.544453977274703,-2.16685134906077,0,0.071,1,"RPL35AP8","Endothelial","60-70"
0.544453977274703,-2.48595249488999,0,0.071,1,"TRC-GCA8-1","Endothelial","60-70"
0.544453977274703,-2.48595249488999,0,0.071,1,"FRA7H","Endothelial","60-70"
0.544453977274703,-2.58655049762435,0,0.071,1,"RPS7P7","Endothelial","60-70"
0.544453977274703,-1.46274218074766,0,0.071,1,"RNU11","Endothelial","60-70"
0.544453977274703,-9.46218694123337,0,0.071,1,"GLULP5","Endothelial","60-70"
0.544453977274703,-3.06378510657331,0,0.071,1,"RNA5SP220","Endothelial","60-70"
0.544453977274703,-6.40145321507807,0,0.071,1,"PCYT1A","Endothelial","60-70"
0.544453977274703,-4.08914419532449,0,0.071,1,"C11orf98","Endothelial","60-70"
0.544453977274703,-4.83345708341624,0,0.071,1,"TMEM207","Endothelial","60-70"
0.544453977274703,-2.90742931669054,0,0.071,1,"NAALADL2","Endothelial","60-70"
0.544453977274703,-7.88477529591079,0,0.071,1,"RN7SL606P","Endothelial","60-70"
0.544453977274703,-2.16685134906077,0,0.071,1,"RNU7-77P","Endothelial","60-70"
0.544453977274703,-3.98241158467436,0,0.071,1,"FPGT","Endothelial","60-70"
0.544453977274703,-3.15664067249662,0,0.071,1,"BARX2","Endothelial","60-70"
0.544453977274703,-7.70843096896126,0,0.071,1,"RNU6-958P","Endothelial","60-70"
0.544453977274703,-3.15664067249662,0,0.071,1,"MTATP8P3","Endothelial","60-70"
0.544453977274703,-3.31928103102205,0,0.071,1,"EEF1B2P8","Endothelial","60-70"
0.544453977274703,-3.31928103102205,0,0.071,1,"NRBP2","Endothelial","60-70"
0.544453977274703,-3.06378510657331,0,0.071,1,"TINCR","Endothelial","60-70"
0.544453977274703,-6.30590400452236,0,0.071,1,"DDX18P4","Endothelial","60-70"
0.544453977274703,-3.89712888758953,0,0.071,1,"GOT2","Endothelial","60-70"
0.544453977274703,-3.06378510657331,0,0.071,1,"CD22","Endothelial","60-70"
0.544453977274703,-5.66434652980549,0,0.071,1,"HCAR2","Endothelial","60-70"
0.544453977274703,-5.36864008356125,0,0.071,1,"CRYBG2","Endothelial","60-70"
0.544453977274703,-4.28268721765956,0,0.071,1,"MIR1302-10","Endothelial","60-70"
0.544453977274703,-5.26223724235405,0,0.071,1,"FAM241B","Endothelial","60-70"
0.544453977274703,-7.67250717883667,0,0.071,1,"LINC02890","Endothelial","60-70"
0.544453977274703,-3.04053745778959,0,0.071,1,"CD247","Endothelial","60-70"
0.544453977274703,-7.44490275502885,0,0.071,1,"SLX9","Endothelial","60-70"
0.544453977274703,-2.90742931669054,0,0.071,1,"SNORD113-7","Endothelial","60-70"
0.544453977274703,-5.66947947394955,0,0.071,1,"SLC25A30-AS1","Endothelial","60-70"
0.544453977274703,-5.37806873643186,0,0.071,1,"TRIM64C","Endothelial","60-70"
0.544453977274703,-5.15031618508515,0,0.071,1,"RNU6ATAC6P","Endothelial","60-70"
0.544453977274703,-3.04263349623156,0,0.071,1,"CAMLG","Endothelial","60-70"
0.544453977274703,-3.25176010214393,0,0.071,1,"RBMY1D","Endothelial","60-70"
0.544453977274703,-2.93990377965539,0,0.071,1,"ZNF788P","Endothelial","60-70"
0.544453977274703,-3.71613764530493,0,0.071,1,"GOLGA6A","Endothelial","60-70"
0.544453977274703,-4.01999277586832,0,0.071,1,"RN7SKP31","Endothelial","60-70"
0.544453977274703,-6.52883281011801,0,0.071,1,"NEFL","Endothelial","60-70"
0.549546936539769,-0.92465922183852,0.286,0.143,1,"PRMT9","Endothelial","60-70"
0.549546936539769,-1.07216702371869,0.286,0.143,1,"COL24A1","Endothelial","60-70"
0.582946694147232,-0.302087099262549,0.143,0.286,1,"MTND5P30","Endothelial","60-70"
0.582946694147232,-1.97355087935572,0.143,0.286,1,"DEPTOR-AS1","Endothelial","60-70"
0.582946694147232,-1.8747158224827,0.143,0.286,1,"CITED4","Endothelial","60-70"
0.590996871023313,-2.04525635912947,0.429,0.429,1,"RPL10","Endothelial","60-70"
0.590996871023313,1.44137282265149,0.429,0.429,1,"RNU1-117P","Endothelial","60-70"
0.608407800232998,6.55929033743091,0.143,0.071,1,"VARS1","Endothelial","60-70"
0.608407800232998,5.07477114183014,0.143,0.071,1,"GREM2","Endothelial","60-70"
0.608407800232998,3.46797404994794,0.143,0.071,1,"GPN1","Endothelial","60-70"
0.608407800232998,2.66288714160245,0.143,0.071,1,"CALML3-AS1","Endothelial","60-70"
0.608407800232998,4.0061016082156,0.143,0.071,1,"HMGN2P25","Endothelial","60-70"
0.608407800232998,2.26452166968788,0.143,0.071,1,"KLHL31","Endothelial","60-70"
0.608407800232998,2.48803579255036,0.143,0.071,1,"ARL4AP3","Endothelial","60-70"
0.608407800232998,7.17148668641419,0.143,0.071,1,"PLA2G12AP2","Endothelial","60-70"
0.608407800232998,5.10770743348188,0.143,0.071,1,"PPIAP23","Endothelial","60-70"
0.608407800232998,2.68931413288123,0.143,0.071,1,"RPS26P52","Endothelial","60-70"
0.608407800232998,2.73856559527323,0.143,0.071,1,"PTMAP14","Endothelial","60-70"
0.608407800232998,2.74394055755328,0.143,0.071,1,"RNU6-247P","Endothelial","60-70"
0.608407800232998,2.39282228050368,0.143,0.071,1,"GRP","Endothelial","60-70"
0.608407800232998,4.06446878710292,0.143,0.071,1,"FADD","Endothelial","60-70"
0.608407800232998,4.76526480590448,0.143,0.071,1,"RNU5B-4P","Endothelial","60-70"
0.608407800232998,1.43092013409774,0.143,0.071,1,"FJX1","Endothelial","60-70"
0.608407800232998,1.8128517873446,0.143,0.071,1,"KDM5D","Endothelial","60-70"
0.608407800232998,5.66419944516146,0.143,0.071,1,"UQCRC1","Endothelial","60-70"
0.608407800232998,1.37827045435947,0.143,0.071,1,"SLC35F6","Endothelial","60-70"
0.608407800232998,3.00958032528534,0.143,0.071,1,"OR7E29P","Endothelial","60-70"
0.608407800232998,2.86370324372154,0.143,0.071,1,"ACTBP1","Endothelial","60-70"
0.608407800232998,5.04524784812646,0.143,0.071,1,"NCAN","Endothelial","60-70"
0.608407800232998,2.5200959642162,0.143,0.071,1,"TTTY19","Endothelial","60-70"
0.608407800232998,5.55144713282726,0.143,0.071,1,"RNA5SP65","Endothelial","60-70"
0.608407800232998,1.55298349685967,0.143,0.071,1,"FAM13A","Endothelial","60-70"
0.608407800232998,2.19624093450253,0.143,0.071,1,"MYBPC2","Endothelial","60-70"
0.608407800232998,3.48901160195391,0.143,0.071,1,"LDHAL6B","Endothelial","60-70"
0.608407800232998,4.14050896458109,0.143,0.071,1,"URGCP","Endothelial","60-70"
0.608407800232998,3.38708197186055,0.143,0.071,1,"LINC02981","Endothelial","60-70"
0.608407800232998,6.28555334729213,0.143,0.071,1,"SLC66A2","Endothelial","60-70"
0.608407800232998,2.16489316881312,0.143,0.071,1,"SLC13A5","Endothelial","60-70"
0.608407800232998,1.29287813030785,0.143,0.071,1,"IGHVII-28-1","Endothelial","60-70"
0.624394294387762,-4.15856289305231,0.286,0.143,1,"RN7SL778P","Endothelial","60-70"
0.624394294387762,-0.524915690981317,0.286,0.143,1,"MIR4452","Endothelial","60-70"
0.624394294387762,0.446056218186709,0.286,0.143,1,"SHTN1","Endothelial","60-70"
0.624394294387762,-4.2399889792804,0.286,0.143,1,"NDUFA5P6","Endothelial","60-70"
0.624394294387762,-3.56681985780661,0.143,0.214,1,"SLC28A1","Endothelial","60-70"
0.624394294387762,-4.64506499905387,0.143,0.214,1,"ZNF784","Endothelial","60-70"
0.624394294387762,-5.13875695754383,0.143,0.214,1,"LINC02401","Endothelial","60-70"
0.624394294387762,-1.89131750774532,0.143,0.214,1,"OR5H3P","Endothelial","60-70"
0.65761917660119,-0.67995073398892,0.429,0.5,1,"ABAT","Endothelial","60-70"
0.689180762185459,1.08417194195382,0.429,0.286,1,"RPL18AP7","Endothelial","60-70"
0.689646384579826,-0.148576741894705,0.286,0.214,1,"LINC01149","Endothelial","60-70"
0.689646384579826,0.952258286017385,0.286,0.214,1,"MIR4768","Endothelial","60-70"
0.714393037634326,-4.07799091587753,0.143,0.071,1,"MYBBP1A","Endothelial","60-70"
0.714393037634326,-1.70405003343089,0.143,0.071,1,"OVAAL","Endothelial","60-70"
0.714393037634326,-5.21625378245224,0.143,0.071,1,"NFIL3","Endothelial","60-70"
0.714393037634326,-5.02574229408883,0.143,0.071,1,"MIR190A","Endothelial","60-70"
0.714393037634326,-2.53757631660338,0.143,0.071,1,"BHLHE41","Endothelial","60-70"
0.714393037634326,-1.12810294402892,0.143,0.071,1,"RPL23AP29","Endothelial","60-70"
0.714393037634326,-2.16951930250227,0.143,0.071,1,"FTH1P4","Endothelial","60-70"
0.714393037634326,-2.43183879441629,0.143,0.071,1,"MRPL22P1","Endothelial","60-70"
0.714393037634326,-2.85206911548075,0.143,0.071,1,"TMEM147-AS1","Endothelial","60-70"
0.714393037634326,-0.335166697275962,0.143,0.071,1,"LINC02370","Endothelial","60-70"
0.714393037634326,0.491142045654936,0.143,0.071,1,"LINC00910","Endothelial","60-70"
0.714393037634326,-3.05391717305693,0.143,0.071,1,"MIR6833","Endothelial","60-70"
0.714393037634326,0.996561931139465,0.143,0.071,1,"RN7SKP186","Endothelial","60-70"
0.714393037634326,0.654899835727456,0.143,0.071,1,"MIR6758","Endothelial","60-70"
0.714393037634326,-1.86767129353715,0.143,0.071,1,"RNU6-613P","Endothelial","60-70"
0.714393037634326,-3.72597039731659,0.143,0.071,1,"TMEM117","Endothelial","60-70"
0.714393037634326,-0.175246942243337,0.143,0.071,1,"MIR611","Endothelial","60-70"
0.714393037634326,-1.71760842747543,0.143,0.071,1,"OOSP4A","Endothelial","60-70"
0.714393037634326,0.222588558720422,0.143,0.071,1,"RN7SKP232","Endothelial","60-70"
0.714393037634326,0.303429070416053,0.143,0.071,1,"ESRP1","Endothelial","60-70"
0.714393037634326,-1.94855095625323,0.143,0.071,1,"COL19A1","Endothelial","60-70"
0.714393037634326,-0.812730087846639,0.143,0.071,1,"RCC2P6","Endothelial","60-70"
0.714393037634326,-5.0085831861744,0.143,0.071,1,"SHLD2","Endothelial","60-70"
0.714393037634326,0.295001902591515,0.143,0.071,1,"RNU2-10P","Endothelial","60-70"
0.714393037634326,-2.94243008294335,0.143,0.071,1,"GALNT8","Endothelial","60-70"
0.714393037634326,-2.13736574221809,0.143,0.071,1,"TNFRSF14-AS1","Endothelial","60-70"
0.714393037634326,-3.25726308312924,0.143,0.071,1,"TMEM202","Endothelial","60-70"
0.714393037634326,-0.832831898176728,0.143,0.071,1,"TEX28P3","Endothelial","60-70"
0.714393037634326,-0.343894049321297,0.143,0.071,1,"AFDN","Endothelial","60-70"
0.714393037634326,0.120376722442045,0.143,0.071,1,"UBE2Q2P5Y","Endothelial","60-70"
0.714393037634326,-2.22839916627071,0.143,0.071,1,"RMDN1","Endothelial","60-70"
0.714393037634326,-3.57003839580328,0.143,0.071,1,"RAD23BP1","Endothelial","60-70"
0.714393037634326,0.51636660490999,0.143,0.071,1,"LINC00466","Endothelial","60-70"
0.740869012276624,1.1030360554493,0.286,0.5,1,"FLT1","Endothelial","60-70"
0.755735617573727,-1.63233020305267,0.429,0.286,1,"LRRC8C-DT","Endothelial","60-70"
0.764557621056126,1.19086484085643,0.286,0.214,1,"ANKK1","Endothelial","60-70"
0.764557621056126,2.66896630798093,0.286,0.214,1,"RUFY3","Endothelial","60-70"
0.764557621056126,2.32957973321795,0.286,0.214,1,"SMSP1","Endothelial","60-70"
0.777914344074949,0.697926335563151,0.429,0.5,1,"TPBG","Endothelial","60-70"
0.785608329478679,-0.298097761145552,0.143,0.214,1,"RNU6-1057P","Endothelial","60-70"
0.785608329478679,0.36582536151131,0.143,0.214,1,"F2","Endothelial","60-70"
0.785608329478679,-1.75429100190978,0.143,0.214,1,"SLC26A4-AS1","Endothelial","60-70"
0.785608329478679,-1.79337461023172,0.143,0.214,1,"TRA-AGC2-1","Endothelial","60-70"
0.785608329478679,0.158039767638607,0.143,0.214,1,"RPL21P95","Endothelial","60-70"
0.785608329478679,-0.383242299987272,0.143,0.214,1,"LINC00858","Endothelial","60-70"
0.79393727309176,-1.12180415772918,1,0.857,1,"MT-ATP6","Endothelial","60-70"
0.841740634960369,-0.371150284611082,0.286,0.214,1,"TRE-TTC4-2","Endothelial","60-70"
0.870352555490727,2.82235500687484,0.143,0.214,1,"RNA5S6","Endothelial","60-70"
0.870352555490727,2.18478599077144,0.143,0.214,1,"ATAT1","Endothelial","60-70"
0.870352555490727,1.23489411610986,0.143,0.214,1,"MIRLET7B","Endothelial","60-70"
0.870352555490727,1.36570045477924,0.143,0.214,1,"ADRA1A","Endothelial","60-70"
0.870352555490727,1.68886373993728,0.143,0.214,1,"MYOCOS","Endothelial","60-70"
0.920476314180731,-1.80512113287932,0.286,0.214,1,"RN7SL818P","Endothelial","60-70"
0.929176027537134,1.29183061954939,0.286,0.357,1,"MT-ND2","Endothelial","60-70"
0.951151970744704,4.83250825653906,0.143,0.143,1,"ARL2BPP3","Endothelial","60-70"
0.951151970744704,-0.706171511190636,0.143,0.143,1,"MTND1P5","Endothelial","60-70"
0.951151970744704,2.62256205781685,0.143,0.143,1,"SNORD103C","Endothelial","60-70"
0.951151970744704,1.02523335577835,0.143,0.143,1,"HCG4P1","Endothelial","60-70"
0.951151970744704,-0.456690163595821,0.143,0.143,1,"LCTL","Endothelial","60-70"
0.951151970744704,-1.73269686265713,0.143,0.143,1,"SNRPFP4","Endothelial","60-70"
0.951151970744704,2.5096381978232,0.143,0.143,1,"LINC02006","Endothelial","60-70"
0.951151970744704,-0.450393010766257,0.143,0.143,1,"FRA2C","Endothelial","60-70"
0.951151970744704,1.23712010167603,0.143,0.143,1,"PITX3","Endothelial","60-70"
0.951151970744704,1.01435693988812,0.143,0.143,1,"PPIAP50","Endothelial","60-70"
0.951151970744704,-3.08912196242414,0.143,0.143,1,"OR2W3","Endothelial","60-70"
0.951151970744704,1.69094351228355,0.143,0.143,1,"LINC02692","Endothelial","60-70"
0.951151970744704,-0.784022308398375,0.143,0.143,1,"OSBPL9","Endothelial","60-70"
0.951151970744704,-2.35452896206893,0.143,0.143,1,"MT-CO1","Endothelial","60-70"
0.951151970744704,3.12018849021465,0.143,0.143,1,"CYLD-AS1","Endothelial","60-70"
0.951151970744704,-2.98817369405518,0.143,0.143,1,"NUMBL","Endothelial","60-70"
0.951151970744704,-0.439947282554677,0.143,0.143,1,"CDCA3","Endothelial","60-70"
0.951151970744704,-6.27305714709698,0.143,0.143,1,"RNU6-402P","Endothelial","60-70"
0.951151970744704,-3.3478684083293,0.143,0.143,1,"ISCUP1","Endothelial","60-70"
0.951151970744704,2.20609050372084,0.143,0.143,1,"WBP1P1","Endothelial","60-70"
0.951151970744704,4.62504594108417,0.143,0.143,1,"RECQL4","Endothelial","60-70"
0.962703731248953,-0.406893467734321,0.286,0.286,1,"LINC01808","Endothelial","60-70"
0.962703731248953,-1.35849091310263,0.286,0.286,1,"VWF","Endothelial","60-70"
1,-0.457645234565222,0.429,0.357,1,"C6orf52","Endothelial","60-70"
1,1.34469874032905,0.286,0.357,1,"TINAG","Endothelial","60-70"
1,-4.92418249248233,0.143,0.143,1,"LINC02948","Endothelial","60-70"
1,-0.471302387677778,0.286,0.286,1,"OR6C2","Endothelial","60-70"
1,0.388444982697716,0.143,0.143,1,"MIR4525","Endothelial","60-70"
1,0.193176810611915,0.143,0.143,1,"RPS27P9","Endothelial","60-70"
1,-1.68570978441484,0.143,0.143,1,"RPS2P35","Endothelial","60-70"
1,0.536170675964455,0.143,0.143,1,"OR7E39P","Endothelial","60-70"
1,-3.35764729672629,0.143,0.143,1,"MTCYBP42","Endothelial","60-70"
1,-2.18590515556126,0.143,0.143,1,"ACTR3BP7","Endothelial","60-70"
0.000847505114389073,10.2784608942443,0.135,0,1,"PRTFDC1","Astrocyte","60-70"
0.00298024895633631,5.93196118206514,0.108,0,1,"RNF32","Astrocyte","60-70"
0.00298024895633631,6.0351077399377,0.108,0,1,"LINC00687","Astrocyte","60-70"
0.00298024895633631,10.0129381703511,0.108,0,1,"SLC6A17-AS1","Astrocyte","60-70"
0.00619495009655882,0.754351165176375,0.135,0.013,1,"MIR31HG","Astrocyte","60-70"
0.00781300444748525,1.41798472734898,0.514,0.288,1,"MT-ATP6","Astrocyte","60-70"
0.0105233237848776,12.1763269864635,0.081,0,1,"FAM180B","Astrocyte","60-70"
0.0105233237848776,8.72927167735136,0.081,0,1,"SNX18P5","Astrocyte","60-70"
0.0105233237848776,7.94227787622395,0.081,0,1,"PGAM2","Astrocyte","60-70"
0.0105233237848776,10.3720292209448,0.081,0,1,"STARD6","Astrocyte","60-70"
0.0105233237848776,6.19054202707821,0.081,0,1,"SNORD86","Astrocyte","60-70"
0.0126662611440879,-2.78460721293573,0.081,0.288,1,"MTCYBP42","Astrocyte","60-70"
0.0134772673633757,2.00082461369662,0.216,0.062,1,"PTH2","Astrocyte","60-70"
0.0167665369528574,5.56311396616927,0.108,0.013,1,"ERCC6","Astrocyte","60-70"
0.0175460062360996,7.77305667304812,0.108,0.013,1,"KCTD10","Astrocyte","60-70"
0.0183570622656248,4.58897490393154,0.108,0.013,1,"TEX28P1","Astrocyte","60-70"
0.01877537608476,-9.69852816338396,0,0.138,1,"RN7SKP275","Astrocyte","60-70"
0.0192535364774005,2.40065257862041,0.243,0.088,1,"LINC02692","Astrocyte","60-70"
0.0195024260575518,-6.3897592272375,0.081,0.25,1,"TRA-AGC2-1","Astrocyte","60-70"
0.0200781337502557,-0.803761708629906,0.108,0.013,1,"MIR5195","Astrocyte","60-70"
0.0257334324478574,-7.78647336138751,0,0.125,1,"C6orf132","Astrocyte","60-70"
0.0301716243085417,0.167562558135969,0.108,0.288,1,"SNORD103C","Astrocyte","60-70"
0.0340746141937919,0.496489911417893,0.568,0.375,1,"NCAN","Astrocyte","60-70"
0.0348944812085818,1.95164340299031,0.189,0.062,1,"TMEM147-AS1","Astrocyte","60-70"
0.0352161712373184,-8.86411720755936,0,0.112,1,"TRL-TAA3-1","Astrocyte","60-70"
0.0352161712373184,-9.27166605426816,0,0.112,1,"OR10H4","Astrocyte","60-70"
0.0352161712373184,-9.37897844738729,0,0.112,1,"RPL13A","Astrocyte","60-70"
0.0379501885442503,8.23899502618806,0.054,0,1,"SSPOP","Astrocyte","60-70"
0.0379501885442503,4.20562399252717,0.054,0,1,"SMARCAL1-AS1","Astrocyte","60-70"
0.0379501885442503,6.96929264409281,0.054,0,1,"SAXO1","Astrocyte","60-70"
0.0379501885442503,8.64665739375875,0.054,0,1,"RPL5P20","Astrocyte","60-70"
0.0379501885442503,7.76852498069869,0.054,0,1,"RN7SL787P","Astrocyte","60-70"
0.0379501885442503,11.0958464480423,0.054,0,1,"NSA2P1","Astrocyte","60-70"
0.0379501885442503,11.1196085255384,0.054,0,1,"MTND1P8","Astrocyte","60-70"
0.0379501885442503,10.3232081069688,0.054,0,1,"MTDH","Astrocyte","60-70"
0.0379501885442503,5.07742172317437,0.054,0,1,"H1-8P2","Astrocyte","60-70"
0.0379501885442503,7.52757031108765,0.054,0,1,"IGF2-AS","Astrocyte","60-70"
0.0379501885442503,10.9342280835488,0.054,0,1,"RPL18AP7","Astrocyte","60-70"
0.0379501885442503,4.31339796664133,0.054,0,1,"OR2B6","Astrocyte","60-70"
0.0379501885442503,9.10620555165258,0.054,0,1,"EEF1A1P43","Astrocyte","60-70"
0.0379501885442503,7.67623205596755,0.054,0,1,"RARB-AS1","Astrocyte","60-70"
0.0379501885442503,7.68273142147311,0.054,0,1,"MITF","Astrocyte","60-70"
0.0379501885442503,7.97562542223875,0.054,0,1,"RN7SL573P","Astrocyte","60-70"
0.0379501885442503,6.06237863993312,0.054,0,1,"NMNAT1P4","Astrocyte","60-70"
0.0379501885442503,9.16412578808855,0.054,0,1,"GOLGA8UP","Astrocyte","60-70"
0.0379501885442503,5.98741247943509,0.054,0,1,"SLX9","Astrocyte","60-70"
0.0474688014153071,3.16208577653604,0.189,0.075,1,"ATP6AP2","Astrocyte","60-70"
0.0481533877769924,-7.77865121698796,0,0.1,1,"RNU6-1179P","Astrocyte","60-70"
0.0481533877769924,-8.94740095286043,0,0.1,1,"F2","Astrocyte","60-70"
0.0481533877769924,-8.17537143925868,0,0.1,1,"HCAR2","Astrocyte","60-70"
0.0496426915778667,-1.15302165734483,0.135,0.312,1,"RPL21P46","Astrocyte","60-70"
0.0512692910693236,3.07331667442715,0.135,0.038,1,"SLC9A3P1","Astrocyte","60-70"
0.0523672550070749,0.271000540858119,0.162,0.05,1,"RNU4-47P","Astrocyte","60-70"
0.0526992050770745,1.95325265434895,0.216,0.088,1,"PI4K2A","Astrocyte","60-70"
0.0528894824586497,5.0372904149266,0.135,0.038,1,"RNU6-118P","Astrocyte","60-70"
0.0546384316956919,0.345169543921285,0.297,0.138,1,"OR7E25P","Astrocyte","60-70"
0.0552449526847635,1.07341920345504,0.27,0.125,1,"ST13P6","Astrocyte","60-70"
0.0563303048325701,5.8227756249587,0.081,0.013,1,"RN7SL39P","Astrocyte","60-70"
0.0563303048325701,4.20727156684995,0.081,0.013,1,"RPS15P5","Astrocyte","60-70"
0.0563303048325701,7.93284372580522,0.081,0.013,1,"RNU6-117P","Astrocyte","60-70"
0.0587777226797305,6.03381524520819,0.081,0.013,1,"MIIP","Astrocyte","60-70"
0.0587777226797305,7.60133681878585,0.081,0.013,1,"SMARCE1P3","Astrocyte","60-70"
0.0608391344201584,1.9819220279832,0.189,0.075,1,"PTMAP14","Astrocyte","60-70"
0.0613127897989934,6.37055231793307,0.081,0.013,1,"PRELID2","Astrocyte","60-70"
0.0613127897989934,2.35064002066027,0.081,0.013,1,"PCYT1A","Astrocyte","60-70"
0.062332982082772,1.03903867041254,0.189,0.075,1,"VARS1","Astrocyte","60-70"
0.0639377350333945,1.2706895601598,0.081,0.013,1,"ECE2","Astrocyte","60-70"
0.0639377350333945,1.50345848404499,0.081,0.013,1,"SPP1","Astrocyte","60-70"
0.0646232021774604,1.83242988283331,0.108,0.025,1,"MRPS17P5","Astrocyte","60-70"
0.0654160298946169,-4.08151331818352,0.027,0.138,1,"CA4","Astrocyte","60-70"
0.0657560773674253,2.59279838732598,0.216,0.1,1,"RPS24P8","Astrocyte","60-70"
0.0658492092493669,-8.73624646655013,0,0.088,1,"MAB21L2","Astrocyte","60-70"
0.0658492092493669,-8.00703176114582,0,0.088,1,"FRA2C","Astrocyte","60-70"
0.0658492092493669,-7.09806080336348,0,0.088,1,"FOXR2","Astrocyte","60-70"
0.0768543739690467,1.09862561287732,0.054,0.188,1,"RNU4-15P","Astrocyte","60-70"
0.082740262905553,0.477675162342006,0.189,0.075,1,"LINC03074","Astrocyte","60-70"
